instance,n,m,algo,seed,cost,lb,time,error
com-Amazon,334863.0,925872.0,lb:greedy,0,,412040.0,2.587390184402466,
com-Amazon,334863.0,925872.0,lb:tri-mwu,0,,426754.6021126761,40.60010290145874,
com-DBLP,317080.0,1049866.0,pivot,0,950635.0,,0.0218603610992431,
com-DBLP,317080.0,1049866.0,pivot,1,948075.0,,0.0161283016204834,
com-DBLP,317080.0,1049866.0,pivot,2,960518.0,,0.0165231227874755,
com-DBLP,317080.0,1049866.0,pivot50,0,935473.0,,3.454115390777588,
com-DBLP,317080.0,1049866.0,pivot50,1,934453.0,,3.4649078845977783,
com-DBLP,317080.0,1049866.0,pivot50,2,933506.0,,3.4576563835144043,
com-DBLP,317080.0,1049866.0,vote,0,617398.0,,0.2553801536560058,
com-DBLP,317080.0,1049866.0,vote,1,617136.0,,0.2466440200805664,
com-DBLP,317080.0,1049866.0,vote,2,617025.0,,0.2568874359130859,
com-DBLP,317080.0,1049866.0,louvain,0,615372.0,,1.7448451519012451,
com-DBLP,317080.0,1049866.0,louvain,1,615183.0,,1.7166523933410645,
com-DBLP,317080.0,1049866.0,louvain,2,615205.0,,1.7559573650360107,
ca-GrQc,5242,14484,certiflip,0,6052,6037.528282960637,600.056259393692,
ca-HepPh,12008,118489,certiflip,0,46199,42903.46042152285,600.1681718826294,
ca-HepTh,9877,25973,certiflip,0,15857,15669.846638916613,600.3239116668701,
ca-CondMat,23133,93439,certiflip,0,56980,55476.52349647845,600.2529213428497,
ca-AstroPh,18772,198050,certiflip,0,125684,117960.44747474743,601.3192119598389,
email-Enron,36692,183831,certiflip,0,150701,140570.0,837.4751696586609,
loc-Brightkite,58228,214078,certiflip,0,175114,163206.0,601.3081645965576,
soc-Epinions,75879,405740,certiflip,0,365601,nan,666.1772544384003,
Slashdot+,75144,382882,certiflip,0,352367,nan,1008.8501973152161,
BitcoinOTC+,5573,18591,certiflip,0,16502,15601.05441760039,612.6105830669403,
Epinions+,114467,592591,certiflip,0,522369,nan,1223.2091977596283,
BitcoinAlpha+,3683,12972,certiflip,0,11464,10750.174242424255,606.2710382938385,
com-Amazon,334863,925872,certiflip,0,615002,560990.524138791,607.5322897434235,
com-Amazon,334863,925872,kapoce,0,612313,,593.5447738170624,
com-DBLP,317080,1049866,leiden,0,614162,,745.3129923343658,
com-DBLP,317080,1049866,mfp,0,1177325,,4.639594793319702,
com-DBLP,317080,1049866,mfp,1,1178678,,4.632610321044922,
com-DBLP,317080,1049866,mfp,2,1166731,,4.475869655609131,
com-DBLP,317080,1049866,ins,0,608747,,8.574231624603271,
com-DBLP,317080,1049866,ins,1,608743,,9.326765298843384,
com-DBLP,317080,1049866,ins,2,608750,,9.008294343948364,
com-DBLP,317080,1049866,flip,0,608252,,179.27090740203857,
com-DBLP,317080,1049866,leiden,1,614272,,1005.6953840255737,
com-DBLP,317080,1049866,flip,1,608173,,167.50942039489746,
com-DBLP,317080,1049866,flip,2,608257,,184.86528396606445,
com-DBLP,317080,1049866,leiden,2,614267,,765.9569044113159,
com-DBLP,317080,1049866,lb:greedy,0,,399183.0,4.155164480209351,
com-DBLP,317080,1049866,lb:tri-mwu,0,,426205.0070422535,74.6028323173523,
com-Youtube,1134890,2987624,pivot,0,3638780,,0.06307792663574219,
com-Youtube,1134890,2987624,pivot,1,3843248,,0.058650970458984375,
com-Youtube,1134890,2987624,pivot,2,6403969,,0.056565284729003906,
com-Youtube,1134890,2987624,pivot50,0,3444447,,16.2947096824646,
com-Youtube,1134890,2987624,pivot50,1,3389320,,16.214607000350952,
com-Youtube,1134890,2987624,pivot50,2,3463900,,15.805085897445679,
com-Youtube,1134890,2987624,vote,0,2683531,,1.010399341583252,
com-Youtube,1134890,2987624,vote,1,2684148,,1.0014657974243164,
com-Youtube,1134890,2987624,vote,2,2683459,,0.9436044692993164,
com-Youtube,1134890,2987624,louvain,0,2682745,,7.961075067520142,
com-Youtube,1134890,2987624,louvain,1,2683308,,8.393932819366455,
com-Youtube,1134890,2987624,louvain,2,2682697,,8.531797170639038,
com-DBLP,317080,1049866,certiflip,0,608212,582667.7709087394,601.1632075309753,
com-DBLP,317080,1049866,kapoce,0,606752,,593.6195516586304,
